raion_id,raion_name,week_start,ntl_week_mean,ntl_week_median,ntl_week_std_mean,ntl_high_quality_share,ntl_latest_hq_share,ntl_obs_days,ntl_valid_pixels_sum,ntl_change_vs_prev_week,ntl_change_vs_rolling4,ntl_pct_change_vs_prev_week
UA1208,Nikopolskyi,2023-04-10,0.2924371670712828,0.2831561449195768,0.6817861665499869,0.09149866966844045,0.9085013303315596,7,156352,0.049059157939988524,-0.06869010165808048,0.20157596865509222
UA1208,Nikopolskyi,2023-04-17,0.3214798088907245,0.3150405486579187,0.6082352540937368,0.32166521694637734,0.6783347830536226,7,156352,0.029042641819441717,-0.008072023080326451,0.09931241678443167
UA1208,Nikopolskyi,2023-04-24,0.35126284116220796,0.28208951318078873,0.7912988130422647,0.1784946786737618,0.8215053213262381,7,156352,0.029783032271483434,0.051329795630203734,0.09264355473598998
UA1208,Nikopolskyi,2023-05-01,0.23084841043885268,0.2455649213609774,0.6848246584588548,0.43521029471960704,0.564789705280393,7,156352,-0.12041443072335528,-0.07129104612502474,-0.342804352219396
UA1208,Nikopolskyi,2023-05-08,0.33515222497623187,0.27008439653444055,0.5269669804226557,0.40873797584936555,0.5912620241506344,7,156352,0.10430381453737919,0.03614516808546486,0.45182816870643894
UA1208,Nikopolskyi,2023-05-15,0.3350716534783098,0.26050467710607833,0.6153546174464876,0.19327542979942694,0.8067245702005731,7,156352,-8.057149792206619e-05,0.025385832111305517,-0.0002404026944108162
UA1208,Nikopolskyi,2023-05-22,0.3310189357862004,0.2918064508924474,0.8860728140165615,0.10575496316004913,0.8942450368399509,7,156352,-0.004052717692109409,0.017935153272299775,-0.012095077724537369
UA1208,Nikopolskyi,2023-05-29,0.22021058525817044,0.23504709273745583,0.7186424650104398,0.14705919975440032,0.8529408002455997,7,156352,-0.11080835052802995,-0.08781222091172824,-0.33474928032394863
UA1208,Nikopolskyi,2023-06-05,0.2418374293820987,0.23504709273745583,0.6812583704598153,0.03160816618911175,0.9683918338108882,7,156352,0.021626844123928263,-0.06352592049262942,0.09820982991609321
UA1208,Nikopolskyi,2023-06-12,0.22243800722570267,0.22546233764834508,0.8071063814997499,0.0,1.0,7,156352,-0.019399422156396035,-0.05959664375049217,-0.08021678946043254
UA1208,Nikopolskyi,2023-06-19,0.2166998946503287,0.20783819483274152,0.8470723184044703,0.006459783053622595,0.9935402169463775,7,156352,-0.00573811257537396,-0.03717634476271439,-0.025796457390267983
UA1208,Nikopolskyi,2023-06-26,0.2389061131918786,0.18786109962244849,0.31826618985730126,0.09710141219811708,0.9028985878018829,7,156352,0.022206218541549888,0.01360963406280341,0.10247452393727412
UA1208,Nikopolskyi,2023-07-03,0.18137985390671169,0.1863861310638012,0.266278985440423,0.1641168645108473,0.8358831354891526,7,156352,-0.057526259285166914,-0.0485905072057905,-0.24079023561429097
UA1208,Nikopolskyi,2023-07-10,0.3161590432199654,0.20929577750535713,0.46551238237570336,0.1925527015963979,0.8074472984036022,7,156352,0.13477918931325372,0.10130307597630997,0.7430769537534975
UA1208,Nikopolskyi,2023-07-17,0.282206268963117,0.2931378692369306,0.5299763832387449,0.3590040421612771,0.6409959578387229,7,156352,-0.033952774256848395,0.04392004272089589,-0.10739143790116418
UA1208,Nikopolskyi,2023-07-24,0.32344240042869254,0.3676966800270393,0.2856449596215923,0.5486658309455588,0.45133416905444135,6,111680,0.04123613146557553,0.06877958060827433,0.14612053664536026
UA1208,Nikopolskyi,2023-07-31,0.16651782315974115,0.18706828920828275,0.2509619993586457,0.31453387228817026,0.6854661277118297,7,156352,-0.1569245772689514,-0.10927906846988059,-0.4851700861141353
UA1208,Nikopolskyi,2023-08-07,0.3512331725548799,0.3577270956433922,0.5315270294649546,0.5889467355710192,0.41105326442898077,7,156352,0.18471534939513876,0.07915178861200084,1.1092827535821235
UA1208,Nikopolskyi,2023-08-14,0.5111704922941745,0.5050062656550275,0.41808832936157375,0.7332557306590257,0.2667442693409742,7,156352,0.15993731973929465,0.2303205760175669,0.4553593801402815
UA1208,Nikopolskyi,2023-08-21,0.6929111034246471,0.6579834527085906,0.5320962371184957,0.9023101719197708,0.09768982808022922,7,156352,0.18174061113047257,0.35482013131527507,0.3555381499327279
UA1208,Nikopolskyi,2023-08-28,0.17498852582031052,0.1643276610923453,0.24525478838257,0.8388891731477691,0.16111082685223085,7,156352,-0.5179225776043366,-0.2554696220380501,-0.7474589092952235
UA1208,Nikopolskyi,2023-09-04,0.48510103864774173,0.4929763174405423,0.2824013366536708,0.8002200163733114,0.19977998362668847,7,156352,0.31011251282743124,0.05252521512423869,1.7721876984430096
UA1208,Nikopolskyi,2023-09-11,0.47839880026336784,0.539408083948317,0.37082076154580834,0.6495215923045435,0.3504784076954564,7,156352,-0.006702238384373893,0.012356010216649338,-0.01381616993246793
UA1208,Nikopolskyi,2023-09-18,0.3678424126170455,0.3459045830046114,0.5673542735722464,0.8117836676217766,0.1882163323782235,7,156352,-0.11055638764632236,-0.09000745442197139,-0.23109670757004183
UA1208,Nikopolskyi,2023-09-25,0.16339447885709604,0.14351750140377867,0.7686591432210078,0.8314252455996726,0.1685747544003275,7,156352,-0.20444793375994944,-0.2131882154800204,-0.5558030470314382
UA1208,Nikopolskyi,2023-10-02,0.3700034987351392,0.2271569437039959,0.6239594667108633,0.7586279676627098,0.24137203233729024,7,156352,0.20660901987804317,-0.003680683861173595,1.2644798118224199
