date,raion_id,raion_name,ntl_mean,ntl_std_mean,ntl_valid_pixels,ntl_total_pixels,ntl_high_quality_share,ntl_latest_hq_share,source_tile_count
2024-01-12,UA7106,Umanskyi,1.3202039867686453,12.799131993761478,31924,31924,0.5821638892369377,0.41783611076306226,2
2024-01-12,UA7108,Cherkaskyi,0.9958405011422815,3.351888640122576,49059,49059,0.45781609898285736,0.5421839010171426,1
2024-01-12,UA7302,Vyzhnytskyi,0.35346479624192667,0.16462656624592784,13062,13062,0.07334252028785791,0.9266574797121421,1
2024-01-12,UA7304,Dnistrovskyi,0.518708294603996,1.5997605908250214,14827,14827,0.04458083226546166,0.9554191677345384,1
2024-01-12,UA7306,Chernivetskyi,0.7496402555171088,1.9066197780490155,28593,28593,0.0,1.0,1
2024-01-12,UA7402,Koriukivskyi,0.811960937279062,0.290775976405291,34460,34460,0.9379860708067325,0.06201392919326756,1
2024-01-12,UA7404,Nizhynskyi,0.8374375303481216,0.7214494121110246,53319,53319,0.8234775595941409,0.17652244040585907,1
2024-01-12,UA7406,Novhorod-Siverskyi,0.8008970414198503,0.23474330936844515,34895,34895,0.9509958446768878,0.04900415532311219,1
2024-01-12,UA7408,Prylutskyi,0.8694375241402876,0.7024119395627041,38203,38203,0.8344632620474832,0.1655367379525168,1
2024-01-12,UA7410,Chernihivskyi,0.7430544734404326,0.5165471516695447,76216,76216,0.8670882754277317,0.1329117245722683,1
2024-01-12,UA8000,Kyiv,24.409281472219458,38.5800579852124,6004,6004,0.7441705529646903,0.2558294470353098,1
2024-01-12,UA8500,Sevastopol,44.81032846659658,28.22192118874691,379,379,0.0,1.0,1
2024-01-13,UA0102,Bakhchysaraiskyi,2.4659568339285323,13.827966943957815,15548,15548,0.0037303833290455364,0.9962696166709545,1
2024-01-13,UA0104,Bilohirskyi,3.1568351427108556,96.08910746401133,19340,19340,0.7823681489141675,0.21763185108583247,1
2024-01-13,UA0106,Dzhankoiskyi,1.287228738460108,3.525563294131713,14457,14457,0.8810264923566439,0.11897350764335617,1
2024-01-13,UA0108,Yevpatoriiskyi,1.332897331815888,4.581919885062598,25621,25621,0.5420163147418133,0.45798368525818667,1
2024-01-13,UA0110,Kerchenskyi,0.9592947787913367,3.225614462509625,19978,19978,0.21553709079987987,0.7844629092001202,1
2024-01-13,UA0112,Kurmanskyi,1.1068658897328272,2.638577670286237,21547,21547,0.6703021302269457,0.32969786977305426,1
2024-01-13,UA0114,Perekopskyi,0.9618168786827376,4.11682490350562,16494,16494,0.5435309809627743,0.45646901903722564,1
2024-01-13,UA0116,Simferopolskyi,3.569853449049624,8.164826335508502,12170,12170,0.29728841413311424,0.7027115858668858,1
2024-01-13,UA0118,Feodosiiskyi,1.731194684482103,5.049599983801936,17858,17858,0.8525590771642961,0.1474409228357039,1
2024-01-13,UA0120,Yaltynskyi,2.480304827692531,6.632617906234137,5821,5821,0.13399759491496308,0.8660024050850369,1
2024-01-13,UA0502,Vinnytskyi,0.721205946953821,2.350730675730417,49008,49008,0.15250571335292198,0.847494286647078,1
2024-01-13,UA0504,Haisynskyi,0.5407515359265557,0.7246578059095877,39864,39864,0.8032309853501907,0.19676901464980934,2
2024-01-13,UA0506,Zhmerynskyi,0.3993683286657653,0.41473461410806756,22233,22233,0.14955246705347905,0.850447532946521,1
2024-01-13,UA0508,Mohyliv-Podilskyi,0.46674442677424544,0.5012826013606602,22580,22580,0.28759964570416297,0.712400354295837,1
2024-01-13,UA0510,Tulchynskyi,0.4739330634798465,0.578900559477146,27044,27044,0.8282058867031504,0.17179411329684957,1
2024-01-13,UA0512,Khmilnytskyi,0.4433496446791314,0.42225492361643374,26518,26518,0.17184553887925183,0.8281544611207482,1
2024-01-13,UA0702,Volodymyrskyi,0.2523319794809676,0.36345864472352557,18791,18791,0.008408280559842479,0.9915917194401576,1
2024-01-13,UA0704,Kamin-Kashyrskyi,0.21432894058965063,0.1940591105401465,35011,35011,0.05004141555511125,0.9499585844448888,1
2024-01-13,UA0706,Kovelskyi,0.2309556833200016,0.3416833333432292,56853,56853,0.11056584525003078,0.8894341547499692,1
2024-01-13,UA0708,Lutskyi,0.2751719969775347,0.7930004486143223,38532,38532,0.0012457178449081284,0.9987542821550919,1
2024-01-13,UA1202,Dniprovskyi,1.0629471243846729,8.240107864057872,39273,39273,0.8396862984747792,0.1603137015252209,1
2024-01-13,UA1204,Kamianskyi,0.5416290399273433,1.3215818129151227,33666,33666,0.19815243866215174,0.8018475613378483,1
2024-01-13,UA1206,Kryvorizkyi,0.7996069129779526,2.4158704948954113,39695,39695,0.9370449678800856,0.06295503211991435,1
2024-01-13,UA1208,Nikopolskyi,0.3840155428343316,0.33725871225983534,22336,22336,0.9201289398280802,0.07987106017191978,1
2024-01-13,UA1210,Samarivskyi,0.5639826593177392,0.711134843598098,24562,24562,0.8701245826887062,0.12987541731129387,1
2024-01-13,UA1212,Pavlohradskyi,0.5812677565258745,0.9100311230260334,17079,17079,0.9276304233268927,0.07236957667310732,1
2024-01-13,UA1214,Synelnykivskyi,0.45727124025035504,0.5352546759261679,46229,46229,0.9978368556533778,0.00216314434662225,1
2024-01-13,UA1402,Bakhmutskyi,0.433465256316271,0.20058174557687075,12258,12258,0.7738619676945668,0.2261380323054332,1
2024-01-13,UA1404,Volnovaskyi,0.572173797452794,0.8268050310464586,30738,30738,0.8848656386232026,0.11513436137679744,1
2024-01-13,UA1406,Horlivskyi,1.478122984482959,3.1817343790364627,17088,17088,0.9218164794007491,0.07818352059925093,1
2024-01-13,UA1408,Donetskyi,2.4962178697582464,9.150672891977498,20069,20069,0.8615277293337984,0.1384722706662016,1
2024-01-13,UA1410,Kalmiuskyi,0.8718555400347934,1.1843640319021096,21499,21499,0.9387413368063631,0.06125866319363691,1
2024-01-13,UA1412,Kramatorskyi,0.4356916690754756,0.25634613310112825,36529,36529,0.9105368337485286,0.08946316625147144,1
2024-01-13,UA1414,Mariupolskyi,2.8785544811253803,14.46826426561463,18002,18002,0.9540606599266748,0.04593934007332519,1
2024-01-13,UA1416,Pokrovskyi,0.46738195430071916,0.26641625009983366,27930,27930,0.8941281775868242,0.1058718224131758,1
2024-01-13,UA1802,Berdychivskyi,0.510171623131556,2.424801408401389,21686,21686,0.21004334593747118,0.7899566540625288,2
2024-01-13,UA1804,Zhytomyrskyi,0.30074258104453255,0.5272149710676506,76327,76327,0.15438835536572904,0.845611644634271,2
2024-01-13,UA1806,Korostenskyi,0.22876862790661073,0.11711553380008125,81949,81949,0.000890797935301224,0.9991092020646988,1
2024-01-13,UA1808,Zviahelskyi,0.1948183546718423,0.1269929484567666,38386,38386,0.0,1.0,1
2024-01-13,UA2102,Berehivskyi,0.724257648006597,1.4839881846858576,10149,10149,0.019706375012316483,0.9802936249876835,1
2024-01-13,UA2104,Mukachivskyi,0.7489127955182545,1.7756081777491426,14418,14418,0.00013871549452073797,0.9998612845054793,1
2024-01-13,UA2106,Rakhivskyi,0.3663512388968843,0.31768556425937877,12838,12838,0.010437762891416109,0.9895622371085839,1
2024-01-13,UA2108,Tiachivskyi,0.544930954703181,0.7623881496110444,13005,13005,0.0639753940792003,0.9360246059207997,1
2024-01-13,UA2110,Uzhhorodskyi,0.8390116796373653,2.209064857813125,16617,16617,0.008184389480652345,0.9918156105193476,1
2024-01-13,UA2112,Khustskyi,0.4361025377386352,0.6265290093749433,22238,22238,0.0746020325568846,0.9253979674431154,1
2024-01-13,UA2302,Berdianskyi,0.6768990696262563,1.6502870917016523,30358,30358,0.9807958363528559,0.01920416364714408,1
2024-01-13,UA2304,Vasylivskyi,0.5883891750786377,1.7125161883993492,29547,29547,0.9861914915219819,0.013808508478018074,1
2024-01-13,UA2306,Zaporizkyi,0.6526735747076361,2.3482195441420513,32466,32466,0.9856465225158627,0.014353477484137251,1
2024-01-13,UA2308,Melitopolskyi,0.7992353752772894,2.7545405094399777,47229,47229,0.945796015160177,0.05420398483982299,1
2024-01-13,UA2310,Polohivskyi,0.4442544930077156,0.30242194722015103,46466,46466,0.9572160289243749,0.04278397107562519,1
2024-01-13,UA2602,Verkhovynskyi,0.3032385852960658,0.07171560696659714,8706,8706,0.022168619342981852,0.9778313806570181,1
2024-01-13,UA2604,Ivano-Frankivskyi,0.45362835720152783,0.6216932694570871,27536,27536,0.0017068564787914003,0.9982931435212086,1
2024-01-13,UA2606,Kaluskyi,0.36008014896038615,0.5732546641150791,25187,25187,0.019533886528764838,0.9804661134712351,1
2024-01-13,UA2608,Kolomyiskyi,0.37893306824754686,0.24923705182207048,17402,17402,0.0,1.0,1
2024-01-13,UA2610,Kosivskyi,0.33565104225537135,0.16427763515223112,6116,6116,0.0,1.0,1
2024-01-13,UA2612,Nadvirnianskyi,0.4081822158092211,1.172025088089862,13091,13091,0.0008402719425559545,0.999159728057444,1
2024-01-13,UA3200,Chornobyl Exclusion Zone,0.1929856306940614,0.2069183866577624,19091,19091,0.0,1.0,2
2024-01-13,UA3202,Bilotserkivskyi,0.43060110474889635,0.3141850432749002,46663,46663,0.22495338919486532,0.7750466108051347,4
2024-01-13,UA3204,Boryspilskyi,0.3396380656919707,0.8947194719635112,28124,28124,0.08355852652538757,0.9164414734746125,2
2024-01-13,UA3206,Brovarskyi,1.9141207970964473,56.41801929947279,21076,21076,0.0039855760106282025,0.9960144239893718,1
2024-01-13,UA3208,Buchanskyi,0.5282433021363719,0.8689977335283467,18701,18701,0.0005347307630607989,0.9994652692369392,2
2024-01-13,UA3210,Vyshhorodskyi,0.21738972877570453,0.256758461605854,31925,31925,0.0,1.0,2
2024-01-13,UA3212,Obukhivskyi,0.3914363704594405,0.5179734745049805,26253,26253,0.4870300537081476,0.5129699462918523,2
2024-01-13,UA3214,Fastivskyi,0.39192661011913477,0.7182266423235039,12748,12748,0.09272042673360527,0.9072795732663947,3
2024-01-13,UA3502,Holovanivskyi,0.4573125886815744,0.6249909597519953,29675,29675,0.9924852569502949,0.007514743049705138,2
2024-01-13,UA3504,Kropyvnytskyi,0.4542362961952405,0.9425461747656013,67916,67916,0.739560633724012,0.26043936627598796,1
2024-01-13,UA3506,Novoukrainskyi,0.41870287173607884,1.0134889500101736,36438,36438,0.707805038695867,0.292194961304133,1
2024-01-13,UA3508,Oleksandriiskyi,0.37084766720424944,0.4411721651847638,38118,38118,0.33551078230757125,0.6644892176924287,1
2024-01-13,UA4402,Alchevskyi,1.7979385093919098,16.623645344052125,13976,13976,0.9602890669719519,0.03971093302804808,1
2024-01-13,UA4404,Dovzhanskyi,1.1982598219387282,2.6845281019961824,14928,14928,0.987406216505895,0.012593783494105037,2
