raion_id,raion_name,oblast_name,week_start,target_week_start,y_next_high_intensity,y_next_any_event,y_next_event_count,y_next_fatalities_sum,y_next_air_drone_strike_count,acled_event_count_lag1,acled_event_count_roll4_sum,air_drone_strike_count_lag1,air_drone_strike_count_roll4_sum,any_event_lag1,any_event_roll4_sum,border_crossing_count,border_crossings_per_1000sqkm,fatalities_sum_lag1,fatalities_sum_roll4_sum,firms_bright_ti4_mean,firms_change_vs_prev_week,firms_day_count,firms_event_count,firms_event_count_lag1,firms_event_count_roll4_sum,firms_frp_max,firms_frp_mean,firms_frp_sum,firms_frp_sum_lag1,firms_frp_sum_roll4_sum,firms_high_conf_count,firms_low_conf_count,firms_night_count,firms_nominal_conf_count,firms_type0_count,firms_type2_count,high_intensity_week_lag1,high_intensity_week_roll4_sum,major_road_density_km_per_100sqkm,major_road_share,nearest_border_crossing_km,ntl_change_vs_prev_week,ntl_change_vs_prev_week_lag1,ntl_change_vs_rolling4,ntl_high_quality_share,ntl_latest_hq_share,ntl_obs_days,ntl_pct_change_vs_prev_week,ntl_valid_pixels_sum,ntl_week_mean,ntl_week_mean_lag1,ntl_week_mean_roll4_mean,ntl_week_median,ntl_week_std_mean,paved_road_share,place_count_city,place_count_settlement,place_count_village,places_per_10k_pop_2023,pop_2022_mean,pop_2022_sum,pop_2023_mean,pop_2023_per_sqkm,pop_2023_sum,pop_change_abs_2022_2023,pop_change_pct_2022_2023,populated_place_count,rail_density_km_per_100sqkm,rail_to_road_ratio,rail_total_length_km,road_bridge_length_km,road_density_km_per_100sqkm,road_major_length_km,road_paved_length_km,road_total_length_km,unosat_affected_road_count_pre2024,unosat_affected_urban_area_km2_pre2024,unosat_damage_area_km2_pre2024,unosat_damage_point_count_pre2024,unosat_damage_polygon_count_pre2024,unosat_feature_count_2022,unosat_feature_count_2023,unosat_feature_count_pre2024,unosat_flood_area_km2_pre2024,unosat_flood_feature_count_pre2024,unosat_unique_source_layers
UA1404,Volnovaskyi,Donetska,2023-12-04,2023-12-11,1,1,32.0,8.0,28.0,48.0,240.0,37.0,182.0,1.0,4.0,0,0.0,32.0,127.0,338.75666666666666,3.0,3.0,3.0,0.0,0.0,7.72,5.760000000000001,17.28,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,4.0,42.186768972020914,0.1558160890676603,134.46016562169282,0.02352840986776339,-0.07204059728350831,-0.05119910484803636,0.01521151111235043,0.9958032402888932,7,0.08353731652581742,215166,0.3051799022339549,0.2816514923661915,0.3563790070819913,0.3000642158223716,0.2424690815000133,0.1107286775947738,2,9,147,12.87795564491788,2.0683517456054688,142205.390625,1.7726991176605225,27.544064495810456,122690.28125,-19515.109375,-0.1372318537942204,158,15.514275121201486,0.0573017022400688,691.0566079670665,11.390324527984204,270.74719449351636,1879.136810398223,1335.3841395974443,12059.966474849982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA1404,Volnovaskyi,Donetska,2023-12-11,2023-12-18,1,1,44.0,9.0,40.0,59.0,229.0,42.0,176.0,1.0,4.0,0,0.0,43.0,124.0,,-3.0,0.0,0.0,3.0,3.0,,,0.0,17.28,17.28000000000023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,42.186768972020914,0.1558160890676603,134.46016562169282,0.026181952839799016,0.02352840986776339,0.013110933610371134,0.22898134463623432,0.1234628147569783,7,0.08579186456298026,215166,0.33136185507375393,0.3051799022339549,0.3182509214633828,0.301559288129391,0.2338434687685715,0.1107286775947738,2,9,147,12.87795564491788,2.0683517456054688,142205.390625,1.7726991176605225,27.544064495810456,122690.28125,-19515.109375,-0.1372318537942204,158,15.514275121201486,0.0573017022400688,691.0566079670665,11.390324527984204,270.74719449351636,1879.136810398223,1335.3841395974443,12059.966474849982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA1404,Volnovaskyi,Donetska,2023-12-18,2023-12-25,1,1,48.0,13.0,38.0,32.0,199.0,28.0,156.0,1.0,4.0,0,0.0,8.0,102.0,,0.0,0.0,0.0,0.0,3.0,,,0.0,0.0,17.28000000000023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,42.186768972020914,0.1558160890676603,134.46016562169282,-0.04335805600527376,0.026181952839799016,-0.02996753576241984,0.16122900458250838,0.7516103845403084,7,-0.13084806033459465,215166,0.28800379906848017,0.33136185507375393,0.3179713348309,0.2792390887767465,0.189322696221004,0.1107286775947738,2,9,147,12.87795564491788,2.0683517456054688,142205.390625,1.7726991176605225,27.544064495810456,122690.28125,-19515.109375,-0.1372318537942204,158,15.514275121201486,0.0573017022400688,691.0566079670665,11.390324527984204,270.74719449351636,1879.136810398223,1335.3841395974443,12059.966474849982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA1404,Volnovaskyi,Donetska,2023-12-25,2024-01-01,1,1,35.0,21.0,30.0,44.0,183.0,40.0,147.0,1.0,4.0,0,0.0,9.0,92.0,,0.0,0.0,0.0,0.0,3.0,,,0.0,0.0,17.28000000000023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,42.186768972020914,0.1558160890676603,134.46016562169282,-0.06097380782457959,-0.04335805600527376,-0.07451927094169455,0.44428952529674764,0.1205348428655084,7,-0.21171181776696468,215166,0.22702999124390058,0.28800379906848017,0.30154926218559513,0.2265146834596168,0.23314097067287554,0.1107286775947738,2,9,147,12.87795564491788,2.0683517456054688,142205.390625,1.7726991176605225,27.544064495810456,122690.28125,-19515.109375,-0.1372318537942204,158,15.514275121201486,0.0573017022400688,691.0566079670665,11.390324527984204,270.74719449351636,1879.136810398223,1335.3841395974443,12059.966474849982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA1404,Volnovaskyi,Donetska,2024-01-01,2024-01-08,1,1,39.0,5.0,23.0,48.0,183.0,38.0,148.0,1.0,4.0,0,0.0,13.0,73.0,,0.0,0.0,0.0,0.0,3.0,,,0.0,0.0,17.28000000000023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,42.186768972020914,0.1558160890676603,134.46016562169282,0.020122280220518207,-0.06097380782457959,-0.040741615440603646,0.1903785914131414,0.8096214085868585,7,0.08863269610445715,215166,0.2471522714644188,0.22702999124390058,0.28789388690502243,0.262859142984611,0.1897873886363165,0.1107286775947738,2,9,147,12.87795564491788,2.0683517456054688,142205.390625,1.7726991176605225,27.544064495810456,122690.28125,-19515.109375,-0.1372318537942204,158,15.514275121201486,0.0573017022400688,691.0566079670665,11.390324527984204,270.74719449351636,1879.136810398223,1335.3841395974443,12059.966474849982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA1404,Volnovaskyi,Donetska,2024-01-08,2024-01-15,1,1,62.0,13.0,43.0,35.0,159.0,30.0,136.0,1.0,4.0,0,0.0,21.0,51.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,42.186768972020914,0.1558160890676603,134.46016562169282,0.39892764686136595,0.020122280220518207,0.3726929391131463,0.6468029335489808,0.3531970664510191,7,1.6140966235011822,215166,0.6460799183257847,0.2471522714644188,0.2733869792126384,0.5844662594667439,0.7310084465856121,0.1107286775947738,2,9,147,12.87795564491788,2.0683517456054688,142205.390625,1.7726991176605225,27.544064495810456,122690.28125,-19515.109375,-0.1372318537942204,158,15.514275121201486,0.0573017022400688,691.0566079670665,11.390324527984204,270.74719449351636,1879.136810398223,1335.3841395974443,12059.966474849982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA1404,Volnovaskyi,Donetska,2024-01-15,2024-01-22,1,1,51.0,10.0,34.0,39.0,166.0,23.0,131.0,1.0,4.0,0,0.0,5.0,48.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,42.186768972020914,0.1558160890676603,134.46016562169282,-0.15070161330823573,0.39892764686136595,0.14331180999190296,0.3977673052433935,0.6022326947566066,7,-0.23325537450344447,215166,0.495378305017549,0.6460799183257847,0.352066495025646,0.3893728427406178,0.3280423207088541,0.1107286775947738,2,9,147,12.87795564491788,2.0683517456054688,142205.390625,1.7726991176605225,27.544064495810456,122690.28125,-19515.109375,-0.1372318537942204,158,15.514275121201486,0.0573017022400688,691.0566079670665,11.390324527984204,270.74719449351636,1879.136810398223,1335.3841395974443,12059.966474849982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA1404,Volnovaskyi,Donetska,2024-01-22,2024-01-29,1,1,56.0,47.0,45.0,62.0,184.0,43.0,134.0,1.0,4.0,0,0.0,13.0,52.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,42.186768972020914,0.1558160890676603,134.46016562169282,-0.15497136507489717,-0.15070161330823573,-0.06350318157026147,0.324442523447013,0.6755574765529869,7,-0.31283438032153477,215166,0.3404069399426518,0.495378305017549,0.4039101215129133,0.3569322319548524,0.3058478769507034,0.1107286775947738,2,9,147,12.87795564491788,2.0683517456054688,142205.390625,1.7726991176605225,27.544064495810456,122690.28125,-19515.109375,-0.1372318537942204,158,15.514275121201486,0.0573017022400688,691.0566079670665,11.390324527984204,270.74719449351636,1879.136810398223,1335.3841395974443,12059.966474849982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA1404,Volnovaskyi,Donetska,2024-01-29,2024-02-05,1,1,58.0,32.0,42.0,51.0,187.0,34.0,130.0,1.0,4.0,0,0.0,10.0,49.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,42.186768972020914,0.1558160890676603,134.46016562169282,0.0412283470189479,-0.15497136507489717,-0.050619071726001386,0.7581549439347605,0.2418450560652395,6,0.12111488392655455,184428,0.3816352869615997,0.3404069399426518,0.4322543586876011,0.3713002664412123,2.535943467834517,0.1107286775947738,2,9,147,12.87795564491788,2.0683517456054688,142205.390625,1.7726991176605225,27.544064495810456,122690.28125,-19515.109375,-0.1372318537942204,158,15.514275121201486,0.0573017022400688,691.0566079670665,11.390324527984204,270.74719449351636,1879.136810398223,1335.3841395974443,12059.966474849982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA1404,Volnovaskyi,Donetska,2024-02-05,2024-02-12,1,1,50.0,30.0,37.0,56.0,208.0,45.0,145.0,1.0,4.0,0,0.0,47.0,75.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,42.186768972020914,0.1558160890676603,134.46016562169282,-0.12285530962472713,0.0412283470189479,-0.2070951352250237,0.2133329615273788,0.7866670384726212,7,-0.3219181082620614,215166,0.2587799773368726,0.3816352869615997,0.4658751125618963,0.2350712912832288,0.2542432727278638,0.1107286775947738,2,9,147,12.87795564491788,2.0683517456054688,142205.390625,1.7726991176605225,27.544064495810456,122690.28125,-19515.109375,-0.1372318537942204,158,15.514275121201486,0.0573017022400688,691.0566079670665,11.390324527984204,270.74719449351636,1879.136810398223,1335.3841395974443,12059.966474849982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA1404,Volnovaskyi,Donetska,2024-02-12,2024-02-19,1,1,49.0,92.0,33.0,58.0,227.0,42.0,164.0,1.0,4.0,0,0.0,32.0,102.0,338.115,2.0,2.0,2.0,0.0,0.0,5.55,5.085,10.17,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,4.0,42.186768972020914,0.1558160890676603,134.46016562169282,0.006328319467375221,-0.12285530962472713,-0.10394183051042044,0.1613219560711264,0.8386780439288736,7,0.024454440148347297,215166,0.2651082968042478,0.2587799773368726,0.36905012731466824,0.2401365476096086,0.8173434728691501,0.1107286775947738,2,9,147,12.87795564491788,2.0683517456054688,142205.390625,1.7726991176605225,27.544064495810456,122690.28125,-19515.109375,-0.1372318537942204,158,15.514275121201486,0.0573017022400688,691.0566079670665,11.390324527984204,270.74719449351636,1879.136810398223,1335.3841395974443,12059.966474849982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA1404,Volnovaskyi,Donetska,2024-02-19,2024-02-26,1,1,56.0,47.0,37.0,50.0,215.0,37.0,158.0,1.0,4.0,0,0.0,30.0,119.0,335.03333333333336,1.0,3.0,3.0,2.0,2.0,26.77,10.916666666666666,32.75,10.17,10.170000000000227,0.0,0.0,0.0,3.0,3.0,0.0,1.0,4.0,42.186768972020914,0.1558160890676603,134.46016562169282,-0.07258971190195049,0.006328319467375221,-0.11896404035904565,0.3408298708903823,0.6591701291096177,7,-0.27381154334656566,215166,0.1925185849022973,0.2651082968042478,0.31148262526134296,0.2224031172720415,0.3175476968222493,0.1107286775947738,2,9,147,12.87795564491788,2.0683517456054688,142205.390625,1.7726991176605225,27.544064495810456,122690.28125,-19515.109375,-0.1372318537942204,158,15.514275121201486,0.0573017022400688,691.0566079670665,11.390324527984204,270.74719449351636,1879.136810398223,1335.3841395974443,12059.966474849982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA1404,Volnovaskyi,Donetska,2024-02-26,2024-03-04,1,1,33.0,41.0,19.0,49.0,213.0,33.0,157.0,1.0,4.0,0,0.0,92.0,201.0,335.5082978723404,44.0,44.0,47.0,3.0,5.0,30.21,6.780425531914894,318.68,32.75,42.92000000000023,0.0,1.0,3.0,46.0,47.0,0.0,1.0,4.0,42.186768972020914,0.1558160890676603,134.46016562169282,0.029902993121760285,-0.07258971190195049,-0.052088958477196745,0.5152905198776758,0.4847094801223242,7,0.15532522814322564,215166,0.2224215780240576,0.1925185849022973,0.27451053650125434,0.226996911389621,1.7213666069314766,0.1107286775947738,2,9,147,12.87795564491788,2.0683517456054688,142205.390625,1.7726991176605225,27.544064495810456,122690.28125,-19515.109375,-0.1372318537942204,158,15.514275121201486,0.0573017022400688,691.0566079670665,11.390324527984204,270.74719449351636,1879.136810398223,1335.3841395974443,12059.966474849982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA1404,Volnovaskyi,Donetska,2024-03-04,2024-03-11,1,1,46.0,49.0,28.0,56.0,213.0,37.0,149.0,1.0,4.0,0,0.0,47.0,201.0,340.7914925373134,20.0,67.0,67.0,47.0,52.0,41.86,11.617910447761194,778.4,318.68,361.60000000000025,3.0,4.0,0.0,60.0,67.0,0.0,1.0,4.0,42.186768972020914,0.1558160890676603,134.46016562169282,0.1746180486707602,0.029902993121760285,0.16233251742794902,0.4064164412593068,0.5935835587406932,7,0.785076925638362,215166,0.3970396266948178,0.2224215780240576,0.23470710926686877,0.3360252984267338,0.8539749376464879,0.1107286775947738,2,9,147,12.87795564491788,2.0683517456054688,142205.390625,1.7726991176605225,27.544064495810456,122690.28125,-19515.109375,-0.1372318537942204,158,15.514275121201486,0.0573017022400688,691.0566079670665,11.390324527984204,270.74719449351636,1879.136810398223,1335.3841395974443,12059.966474849982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA1404,Volnovaskyi,Donetska,2024-03-11,2024-03-18,1,1,36.0,63.0,15.0,33.0,188.0,19.0,126.0,1.0,4.0,0,0.0,41.0,210.0,335.87823529411764,-50.0,17.0,17.0,67.0,119.0,65.24,8.918823529411766,151.62,778.4,1140.0000000000002,0.0,0.0,0.0,17.0,17.0,0.0,1.0,4.0,42.186768972020914,0.1558160890676603,134.46016562169282,-0.06583790484031149,0.1746180486707602,0.0619297002481512,0.2758521327719063,0.7241478672280938,7,-0.16582199965374594,215166,0.3312017218545063,0.3970396266948178,0.2692720216063551,0.2689726889436804,0.3450770832528989,0.1107286775947738,2,9,147,12.87795564491788,2.0683517456054688,142205.390625,1.7726991176605225,27.544064495810456,122690.28125,-19515.109375,-0.1372318537942204,158,15.514275121201486,0.0573017022400688,691.0566079670665,11.390324527984204,270.74719449351636,1879.136810398223,1335.3841395974443,12059.966474849982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA1404,Volnovaskyi,Donetska,2024-03-18,2024-03-25,1,1,24.0,46.0,12.0,46.0,184.0,28.0,117.0,1.0,4.0,0,0.0,49.0,229.0,343.6965789473684,21.0,37.0,38.0,17.0,134.0,69.84,11.781052631578948,447.68,151.62,1281.4500000000005,5.0,2.0,1.0,31.0,38.0,0.0,1.0,4.0,42.186768972020914,0.1558160890676603,134.46016562169282,-0.138844401810115,-0.06583790484031149,-0.09343805782452844,0.4817117946143908,0.5182882053856093,7,-0.4192140096152882,215166,0.1923573200443913,0.3312017218545063,0.28579537786891973,0.2124322091019536,0.6049600385089351,0.1107286775947738,2,9,147,12.87795564491788,2.0683517456054688,142205.390625,1.7726991176605225,27.544064495810456,122690.28125,-19515.109375,-0.1372318537942204,158,15.514275121201486,0.0573017022400688,691.0566079670665,11.390324527984204,270.74719449351636,1879.136810398223,1335.3841395974443,12059.966474849982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA1404,Volnovaskyi,Donetska,2024-03-25,2024-04-01,1,1,36.0,62.0,20.0,36.0,171.0,15.0,99.0,1.0,4.0,0,0.0,63.0,200.0,338.9009782608696,54.0,89.0,92.0,38.0,169.0,40.85,8.070434782608697,742.48,447.68,1696.38,8.0,3.0,3.0,81.0,92.0,0.0,1.0,4.0,42.186768972020914,0.1558160890676603,134.46016562169282,-0.0010042048363040068,-0.138844401810115,-0.09440194644635597,0.694050175213556,0.305949824786444,7,-0.005220517919839293,215166,0.1913531152080873,0.1923573200443913,0.28575506165444325,0.2154914809460288,0.5419485565739544,0.1107286775947738,2,9,147,12.87795564491788,2.0683517456054688,142205.390625,1.7726991176605225,27.544064495810456,122690.28125,-19515.109375,-0.1372318537942204,158,15.514275121201486,0.0573017022400688,691.0566079670665,11.390324527984204,270.74719449351636,1879.136810398223,1335.3841395974443,12059.966474849982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA1404,Volnovaskyi,Donetska,2024-04-01,2024-04-08,1,1,35.0,49.0,21.0,24.0,139.0,12.0,74.0,1.0,4.0,0,0.0,46.0,199.0,337.0575,100.0,163.0,192.0,92.0,214.0,78.49,9.95328125,1911.03,742.48,2120.1800000000003,12.0,7.0,29.0,173.0,192.0,0.0,1.0,4.0,42.186768972020914,0.1558160890676603,134.46016562169282,0.337118139589349,-0.0010042048363040068,0.2504833088469856,0.9090423208127678,0.0909576791872321,7,1.7617593485360783,215166,0.5284712547974363,0.1913531152080873,0.2779879459504507,0.5325196577542134,1.090732683230135,0.1107286775947738,2,9,147,12.87795564491788,2.0683517456054688,142205.390625,1.7726991176605225,27.544064495810456,122690.28125,-19515.109375,-0.1372318537942204,158,15.514275121201486,0.0573017022400688,691.0566079670665,11.390324527984204,270.74719449351636,1879.136810398223,1335.3841395974443,12059.966474849982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA1404,Volnovaskyi,Donetska,2024-04-08,2024-04-15,1,1,29.0,52.0,10.0,36.0,142.0,20.0,75.0,1.0,4.0,0,0.0,62.0,220.0,340.7295172413793,-47.0,141.0,145.0,192.0,339.0,107.0,11.359862068965516,1647.18,1911.03,3252.8100000000004,9.0,17.0,4.0,119.0,145.0,0.0,1.0,4.0,42.186768972020914,0.1558160890676603,134.46016562169282,-0.035473563397696695,0.337118139589349,0.18215183842363436,0.8392589907327366,0.1607410092672634,7,-0.0671248683361099,215166,0.4929976913997396,0.5284712547974363,0.31084585297610523,0.3862024854327333,0.6278630587186307,0.1107286775947738,2,9,147,12.87795564491788,2.0683517456054688,142205.390625,1.7726991176605225,27.544064495810456,122690.28125,-19515.109375,-0.1372318537942204,158,15.514275121201486,0.0573017022400688,691.0566079670665,11.390324527984204,270.74719449351636,1879.136810398223,1335.3841395974443,12059.966474849982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
