date,raion_id,raion_name,ntl_mean,ntl_std_mean,ntl_valid_pixels,ntl_total_pixels,ntl_high_quality_share,ntl_latest_hq_share,source_tile_count
2023-01-01,UA6304,Iziumskyi,0.19311833864685599,0.24977532437361852,42044,42044,0.1681095994672248,0.8318904005327752,1
2023-01-01,UA6306,Berestynskyi,0.19982853382642873,0.10926374234330577,30844,30844,0.2565815069381403,0.7434184930618597,1
2023-01-01,UA6308,Kupianskyi,0.13279738514602998,0.12252065958576745,33257,33257,0.6112698078599994,0.3887301921400006,2
2023-01-01,UA6310,Lozivskyi,0.18575777767548893,0.367537393364172,28552,28552,0.36992154665172317,0.6300784533482768,1
2023-01-01,UA6312,Kharkivskyi,0.17413479721688732,0.1994974882422702,23273,23273,0.9522622781764276,0.04773772182357238,2
2023-01-01,UA6314,Chuhuivskyi,0.11532420737847454,0.13896845771255126,34673,34673,0.7813572520404926,0.2186427479595074,2
2023-01-01,UA6502,Beryslavskyi,0.23864907789831483,0.08371902635959667,32549,32549,0.09665427509293681,0.9033457249070632,1
2023-01-01,UA6504,Henicheskyi,0.31357196914226865,0.3471082296332304,43897,43897,0.6188805613139851,0.381119438686015,1
2023-01-01,UA6506,Kakhovskyi,0.2842346527404338,0.2689115747079135,42699,42699,0.5452820909154781,0.45471790908452187,1
2023-01-01,UA6508,Skadovskyi,0.3081478860065764,0.2436444353426531,35296,35296,0.8935006799637353,0.10649932003626474,1
2023-01-01,UA6510,Khersonskyi,0.29402603494954627,0.40584241612951566,26064,26064,0.9104895641497851,0.08951043585021486,1
2023-01-01,UA6802,Kamianets-Podilskyi,0.2771241249356736,0.2695234838129394,31896,31896,0.01743165287183346,0.9825683471281665,1
2023-01-01,UA6804,Khmelnytskyi,0.29976961677256864,0.41374961163805485,76878,76878,0.036590441999011424,0.9634095580009886,1
2023-01-01,UA6806,Shepetivskyi,0.23358804491218585,0.30173867355190404,38738,38738,0.00023233001187464506,0.9997676699881254,2
2023-01-01,UA7102,Zvenyhorodskyi,0.32167505997982115,6.584779020025707,37416,37416,0.012935642505879837,0.9870643574941201,1
2023-01-01,UA7104,Zolotoniskyi,0.18305343015682077,0.19575323268585804,30585,30585,0.65398070949812,0.34601929050188,2
2023-01-01,UA7106,Umanskyi,1.3406632736352337,45.426718699545994,31924,31924,0.003884225034456835,0.9961157749655432,2
2023-01-01,UA7108,Cherkaskyi,0.25304226794650114,0.39581125719947136,49059,49059,0.21763590778450437,0.7823640922154956,1
2023-01-01,UA7302,Vyzhnytskyi,0.11717127365124864,0.164787223434551,13062,13062,0.8291992037972745,0.17080079620272545,1
2023-01-01,UA7304,Dnistrovskyi,0.2524938353416782,0.13266896221316882,14827,14827,0.1805489984487759,0.8194510015512241,1
2023-01-01,UA7306,Chernivetskyi,0.20747489050049464,0.33807623287310434,28593,28593,0.6345609065155807,0.3654390934844193,1
2023-01-01,UA7402,Koriukivskyi,0.16792841307768017,0.09866692162758967,34460,34460,0.0,1.0,1
2023-01-01,UA7404,Nizhynskyi,0.14663874973844607,0.10173625013070381,53319,53319,0.021474521277593354,0.9785254787224067,1
2023-01-01,UA7406,Novhorod-Siverskyi,0.1614014533879961,0.10141375387038391,34895,34895,0.07895113913168075,0.9210488608683193,1
2023-01-01,UA7408,Prylutskyi,0.1428345792943181,0.0960800948460811,38203,38203,0.006256053189540089,0.99374394681046,1
2023-01-01,UA7410,Chernihivskyi,0.1423306826686247,0.09726527015280502,76216,76216,0.0,1.0,1
2023-01-01,UA8000,Kyiv,2.470923879748125,4.407535568542627,6004,6004,0.7543304463690873,0.24566955363091272,1
2023-01-01,UA8500,Sevastopol,34.11396758348772,18.946152311755984,379,379,0.9340369393139841,0.06596306068601583,1
2023-01-02,UA0102,Bakhchysaraiskyi,3.066901094826754,26.748142281501217,15548,15548,0.9668767687162336,0.0331232312837664,1
2023-01-02,UA0104,Bilohirskyi,3.5445267735091868,125.51490990596285,19340,19340,0.9883143743536712,0.011685625646328851,1
2023-01-02,UA0106,Dzhankoiskyi,0.5106929193965138,1.4815848753509429,14457,14457,0.9708099882409905,0.029190011759009475,1
2023-01-02,UA0108,Yevpatoriiskyi,0.77086133652319,2.8998130084349363,25621,25621,0.8239334920572967,0.17606650794270326,1
2023-01-02,UA0110,Kerchenskyi,0.6822230718350963,2.6223040522665797,19978,19978,0.9668134948443288,0.03318650515567124,1
2023-01-02,UA0112,Kurmanskyi,0.49282797551534724,0.8847887855025164,21547,21547,0.7920360142943333,0.20796398570566668,1
2023-01-02,UA0114,Perekopskyi,0.528463937517055,1.6638730676269946,16494,16494,0.7317812537892567,0.2682187462107433,1
2023-01-02,UA0116,Simferopolskyi,2.876294783844193,8.816213889993993,12170,12170,0.9808545603944125,0.01914543960558751,1
2023-01-02,UA0118,Feodosiiskyi,0.7599380396422996,2.239963907867788,17858,17858,0.9697054541382014,0.030294545861798635,1
2023-01-02,UA0120,Yaltynskyi,2.058176234052317,6.389396755817756,5821,5821,0.9553341350283456,0.044665864971654354,1
2023-01-02,UA0502,Vinnytskyi,0.3869779112377414,2.0702859061143037,49008,49008,0.8869776363042768,0.11302236369572315,1
2023-01-02,UA0504,Haisynskyi,0.3607456005787939,0.3387111149254619,39864,39864,0.4759933774834437,0.5240066225165563,2
2023-01-02,UA0506,Zhmerynskyi,0.3081165112875099,0.3687452154268411,22233,22233,0.7798767597715108,0.22012324022848917,1
2023-01-02,UA0508,Mohyliv-Podilskyi,0.40822005501605835,0.3416673455711873,22580,22580,0.48640389725420724,0.5135961027457927,1
2023-01-02,UA0510,Tulchynskyi,0.31633551835208584,0.34891639074564307,27044,27044,0.8579352166839225,0.1420647833160775,1
2023-01-02,UA0512,Khmilnytskyi,0.21605574482771017,0.32578080447955243,26518,26518,0.9774492797345199,0.02255072026548005,1
2023-01-02,UA0702,Volodymyrskyi,0.5011469515667345,0.40159756009289355,18791,18791,0.4565483476132191,0.543451652386781,1
2023-01-02,UA0704,Kamin-Kashyrskyi,0.38479442681166093,0.3594386890562066,35011,35011,0.5378595298620433,0.4621404701379566,1
2023-01-02,UA0706,Kovelskyi,0.44236237007455903,0.3938199524590806,56853,56853,0.5144847237612791,0.4855152762387209,1
2023-01-02,UA0708,Lutskyi,0.3254516742031397,0.3461937859154596,38532,38532,0.3172947160801412,0.6827052839198589,1
2023-01-02,UA1202,Dniprovskyi,0.7714731204622416,7.1211873525795,39273,39273,0.4268072212461487,0.5731927787538512,1
2023-01-02,UA1204,Kamianskyi,0.4456260894928769,1.1698489494581834,33666,33666,0.2528366898354423,0.7471633101645577,1
2023-01-02,UA1206,Kryvorizkyi,0.6294815705720764,0.7330101459401204,39695,39695,0.7021539236679682,0.29784607633203175,1
2023-01-02,UA1208,Nikopolskyi,0.584138163297619,2.1166098875447132,22336,22336,0.8511371776504298,0.1488628223495702,1
2023-01-02,UA1210,Samarivskyi,0.6481536741346632,0.6154692704774415,24562,24562,0.3940232880058627,0.6059767119941373,1
2023-01-02,UA1212,Pavlohradskyi,0.5819824632135995,0.5934542170857121,17079,17079,0.5486269687920838,0.45137303120791616,1
2023-01-02,UA1214,Synelnykivskyi,0.2582509882692921,0.23292225556720556,46229,46229,0.26145925717623136,0.7385407428237686,1
2023-01-02,UA1402,Bakhmutskyi,0.18482547135394828,0.08835006169320885,12258,12258,0.13321912220590634,0.8667808777940936,1
2023-01-02,UA1404,Volnovaskyi,0.2949602576510925,0.31394599764438635,30738,30738,0.5458390266120112,0.45416097338798883,1
2023-01-02,UA1406,Horlivskyi,0.5789930232084611,1.8874997466392047,17088,17088,0.48800327715355807,0.5119967228464419,1
2023-01-02,UA1408,Donetskyi,1.5616850590670477,6.12788374612925,20069,20069,0.3735113857192685,0.6264886142807314,1
2023-01-02,UA1410,Kalmiuskyi,0.2855225375642148,0.9604101658155492,21499,21499,0.5736080747941765,0.42639192520582353,1
2023-01-02,UA1412,Kramatorskyi,0.18357229423725913,0.1494690963970775,36529,36529,0.3690218730323852,0.6309781269676148,1
2023-01-02,UA1414,Mariupolskyi,0.6730558517361522,2.1857260681279316,18002,18002,0.27063659593378514,0.7293634040662149,1
2023-01-02,UA1416,Pokrovskyi,0.2761250876002033,1.3715355639233988,27930,27930,0.13630504833512352,0.8636949516648765,1
2023-01-02,UA1802,Berdychivskyi,0.33240611486899835,8.006074128897032,21686,21686,0.9637554182421839,0.0362445817578161,2
2023-01-02,UA1804,Zhytomyrskyi,0.11267151704831842,0.19585069372084538,76327,76327,0.9295662085500543,0.07043379144994563,2
2023-01-02,UA1806,Korostenskyi,0.14215468969029935,0.14487978460305148,81949,81949,0.3195768099671747,0.6804231900328253,1
2023-01-02,UA1808,Zviahelskyi,0.1757493852884345,0.15968510613244272,38386,38386,0.35734382326890013,0.6426561767310999,1
2023-01-02,UA2102,Berehivskyi,0.37345633325656696,0.6780059881427355,10149,10149,0.35688245147305153,0.6431175485269485,1
2023-01-02,UA2104,Mukachivskyi,0.41611812974595414,0.8900383205155935,14418,14418,0.025593008739076155,0.9744069912609239,1
2023-01-02,UA2106,Rakhivskyi,0.22141147136407596,0.23546146040756755,12838,12838,0.35831126343667236,0.6416887365633276,1
2023-01-02,UA2108,Tiachivskyi,0.3263551212862898,0.4176652605668185,13005,13005,0.1382545174932718,0.8617454825067282,1
2023-01-02,UA2110,Uzhhorodskyi,0.49151809927684315,1.1648546429063127,16617,16617,0.05301799362099055,0.9469820063790094,1
2023-01-02,UA2112,Khustskyi,0.2474446895995071,0.3109250293146475,22238,22238,0.05144347513265581,0.9485565248673442,1
2023-01-02,UA2302,Berdianskyi,0.31403677694287613,0.6348998380582723,30358,30358,0.3849397193491007,0.6150602806508992,1
2023-01-02,UA2304,Vasylivskyi,0.248210264719969,0.8103066008088126,29547,29547,0.43192202254035944,0.5680779774596406,1
2023-01-02,UA2306,Zaporizkyi,0.5264745010898678,1.302576561418118,32466,32466,0.3853261873960451,0.6146738126039549,1
2023-01-02,UA2308,Melitopolskyi,0.31757602779575833,1.002092179872468,47229,47229,0.9244320226979187,0.07556797730208135,1
2023-01-02,UA2310,Polohivskyi,0.26390447077188905,0.24135070771509448,46466,46466,0.23550553092583826,0.7644944690741617,1
2023-01-02,UA2602,Verkhovynskyi,0.3572495978218711,0.3604674335465073,8706,8706,0.6362278888123134,0.36377211118768665,1
2023-01-02,UA2604,Ivano-Frankivskyi,0.4299994951376196,0.35107226613382386,27536,27536,0.7149549680418361,0.2850450319581639,1
2023-01-02,UA2606,Kaluskyi,0.4671392015974697,5.329182884260152,25187,25187,0.7042521935919324,0.29574780640806764,1
2023-01-02,UA2608,Kolomyiskyi,0.3665396176436413,0.3379742876892062,17402,17402,0.791690610274681,0.20830938972531893,1
2023-01-02,UA2610,Kosivskyi,0.40348404240219254,0.32517649339561444,6116,6116,0.7741988227599739,0.22580117724002616,1
2023-01-02,UA2612,Nadvirnianskyi,0.3889557037160075,0.4083407809673015,13091,13091,0.3565808570773814,0.6434191429226186,1
2023-01-02,UA3200,Chornobyl Exclusion Zone,0.13224275822711307,0.11207173304317172,19091,19091,0.0,1.0,2
2023-01-02,UA3202,Bilotserkivskyi,0.1666231908102457,0.18537150915058256,46663,46663,0.7513018880054861,0.24869811199451386,4
2023-01-02,UA3204,Boryspilskyi,0.15835935178627383,0.27908905764040665,28124,28124,0.8856492675295121,0.11435073247048784,2
2023-01-02,UA3206,Brovarskyi,8.076503729690474,262.072490916631,21076,21076,0.7807933194154488,0.21920668058455114,1
2023-01-02,UA3208,Buchanskyi,0.1565700129396135,0.32332658181408697,18701,18701,0.9603764504571948,0.0396235495428052,2
2023-01-02,UA3210,Vyshhorodskyi,0.16681072385904316,0.20513488198164237,31925,31925,0.49309318715740014,0.5069068128425999,2
2023-01-02,UA3212,Obukhivskyi,0.18443395191613932,0.25609086315126733,26253,26253,0.8640536319658706,0.13594636803412943,2
2023-01-02,UA3214,Fastivskyi,0.14236844508234833,0.23813929228851186,12748,12748,0.9727800439284594,0.027219956071540635,3
2023-01-02,UA3502,Holovanivskyi,0.3046335688076455,0.20446160094262272,29675,29675,0.07009267059814658,0.9299073294018534,2
2023-01-02,UA3504,Kropyvnytskyi,0.5066201182394564,0.5761864203144801,67916,67916,0.2696271865245303,0.7303728134754697,1
2023-01-02,UA3506,Novoukrainskyi,0.3919241235925554,3.120479043190967,36438,36438,0.16326362588506504,0.836736374114935,1
2023-01-02,UA3508,Oleksandriiskyi,0.32897927709934177,0.32355287036802594,38118,38118,0.08127393882155412,0.9187260611784459,1
2023-01-02,UA4402,Alchevskyi,0.5840802572743414,4.5904069262974705,13976,13976,0.6888952489982828,0.31110475100171725,1
2023-01-02,UA4404,Dovzhanskyi,0.3718238622149556,0.7246740618146017,14928,14928,0.04957127545551983,0.9504287245444801,2
2023-01-02,UA4406,Luhanskyi,0.6641778389024515,2.341041808538315,15058,15058,0.3509098153805286,0.6490901846194713,1
2023-01-02,UA4408,Rovenkivskyi,0.413477177109068,0.9176937031757192,14493,14493,0.5132822742013385,0.4867177257986614,1
2023-01-02,UA4410,Svativskyi,0.2204502758270678,0.19728155426989674,38057,38057,0.1411829623985075,0.8588170376014925,2
2023-01-02,UA4412,Siverskodonetskyi,0.17343798787296638,0.8006573731267953,19068,19068,0.3740297881267044,0.6259702118732956,1
2023-01-02,UA4414,Starobilskyi,0.21790490294519382,0.16549635801877033,49515,49515,0.1394728870039382,0.8605271129960618,2
2023-01-02,UA4416,Shchastynskyi,0.22923214940366055,0.1814797152098779,23784,23784,0.05751765893037336,0.9424823410696267,2
2023-01-02,UA4602,Drohobytskyi,1.8546085225687134,45.997536513686065,10637,10637,0.13876092883331767,0.8612390711666823,1
